timestamp,joint1,joint2,joint3,joint4,joint5,joint6
1740157887587442718,-2.9217119216918945,-0.11219791322946548,1.6205369234085083,-0.9362345337867737,-0.37697577476501465,0.9999023675918579
1740157887607442718,-2.926175832748413,-0.11048497259616852,1.6220306158065796,-0.9287794232368469,-0.3731408417224884,0.9927310347557068
1740157887627442718,-2.9310693740844727,-0.10864419490098953,1.623610258102417,-0.9205725789070129,-0.36895835399627686,0.9847421050071716
1740157887647442718,-2.9360318183898926,-0.10681619495153427,1.6251977682113647,-0.9121050238609314,-0.3647758364677429,0.9765806198120117
1740157887667442718,-2.940633535385132,-0.10513520985841751,1.6266837120056152,-0.904036283493042,-0.3609409034252167,0.9688531756401062
1740157887687442718,-2.9446067810058594,-0.10373545438051224,1.627919316291809,-0.8971027135848999,-0.35768118500709534,0.962226390838623
1740157887707442718,-2.9476592540740967,-0.10269362479448318,1.6288107633590698,-0.8919485211372375,-0.35526037216186523,0.9572701454162598
1740157887727442718,-2.9497225284576416,-0.10200972855091095,1.6293504238128662,-0.8887271285057068,-0.3536904454231262,0.9542336463928223
1740157887767442718,-2.9517014026641846,-0.1014600470662117,1.6297491788864136,-0.8864875435829163,-0.3524440824985504,0.9521109461784363
1740157887907442718,-2.954439401626587,-0.10071862488985062,1.6302732229232788,-0.8831281065940857,-0.35056254267692566,0.9486780166625977
1740157887927442718,-2.956655979156494,-0.1000155508518219,1.6308362483978271,-0.8793238401412964,-0.34881284832954407,0.9449547529220581
1740157887947442718,-2.959662675857544,-0.09901206940412521,1.6316652297973633,-0.8735100626945496,-0.34629616141319275,0.9393101334571838
1740157887967442718,-2.963083505630493,-0.09782962501049042,1.632673978805542,-0.8662543296813965,-0.34327614307403564,0.9322950839996338
1740157887987442718,-2.966488838195801,-0.09664079546928406,1.6336749792099,-0.8588605523109436,-0.34028008580207825,0.9251644611358643
1740157888007442718,-2.9695262908935547,-0.09562452882528305,1.6345118284225464,-0.8526325821876526,-0.3377394378185272,0.9192135334014893
1740157888027442718,-2.9718501567840576,-0.09489589184522629,1.6350904703140259,-0.8483220934867859,-0.3359537720680237,0.9151075482368469
1740157888047442718,-2.973437786102295,-0.09445486962795258,1.6354267597198486,-0.8459290862083435,-0.33491116762161255,0.912846565246582
1740157888187442718,-2.975109815597534,-0.09408415853977203,1.6357239484786987,-0.8441803455352783,-0.33401232957839966,0.9110813140869141
1740157888227442718,-2.976590156555176,-0.09371984004974365,1.635966420173645,-0.8422168493270874,-0.3330535888671875,0.9090871214866638
1740157888247442718,-2.9784233570098877,-0.09320850670337677,1.6363730430603027,-0.8390568494796753,-0.3317233622074127,0.9059690833091736
1740157888267442718,-2.9811229705810547,-0.092415951192379,1.6370142698287964,-0.8336418867111206,-0.3296021521091461,0.9006425738334656
1740157888287442718,-2.9844977855682373,-0.09138690680265427,1.6378588676452637,-0.8261560797691345,-0.326809823513031,0.8933353424072266
1740157888307442718,-2.988041400909424,-0.09025559574365616,1.6388128995895386,-0.817611813545227,-0.32377782464027405,0.8850932717323303
1740157888327442718,-2.9914238452911377,-0.08920737355947495,1.6396653652191162,-0.8096044063568115,-0.32093754410743713,0.8773843050003052
1740157888347442718,-2.9942233562469482,-0.0883764699101448,1.6403223276138306,-0.8034071326255798,-0.31870847940444946,0.8714463710784912
1740157888367442718,-2.9962635040283203,-0.08781401067972183,1.6407445669174194,-0.7994648218154907,-0.3172823488712311,0.8676974773406982
1740157888387442718,-2.997605800628662,-0.08750082552433014,1.640947937965393,-0.7974859476089478,-0.31646743416786194,0.8657004237174988
1740157888507442718,-2.9994235038757324,-0.08713649958372116,1.641135573387146,-0.795461118221283,-0.3155326545238495,0.8636099100112915
1740157888527442718,-3.000443458557129,-0.08688723295927048,1.6413075923919678,-0.7936970591545105,-0.31483757495880127,0.8618213534355164
1740157888547442718,-3.0020081996917725,-0.08647178113460541,1.6416438817977905,-0.790260910987854,-0.31363916397094727,0.8584513664245605
1740157888567442718,-3.0039334297180176,-0.08590931445360184,1.6420974731445312,-0.7853521704673767,-0.3120332658290863,0.8536322712898254
1740157888587442718,-3.005981206893921,-0.0853085070848465,1.6425666809082031,-0.7799218893051147,-0.3102835714817047,0.8483558893203735
1740157888607442718,-3.007798910140991,-0.08478439599275589,1.6429733037948608,-0.77513587474823,-0.3087615668773651,0.8437651991844177
1740157888627442718,-3.009225606918335,-0.08439451456069946,1.6432470083236694,-0.7718378305435181,-0.3076949715614319,0.8406419157981873
1740157888667442718,-3.010836362838745,-0.0840429738163948,1.6434738636016846,-0.769383430480957,-0.30678418278694153,0.838263213634491
1740157888727442718,-3.013305902481079,-0.08353164792060852,1.6438179016113281,-0.7657018899917603,-0.30540600419044495,0.8344942331314087
1740157888747442718,-3.0154151916503906,-0.08302032202482224,1.6441855430603027,-0.7611306309700012,-0.30390796065330505,0.8299605250358582
1740157888767442718,-3.0183911323547363,-0.08226611465215683,1.6447407007217407,-0.7538595795631409,-0.3016788959503174,0.8228145837783813
1740157888787442718,-3.021934747695923,-0.08133294433355331,1.6454445123672485,-0.7443335652351379,-0.2988745868206024,0.8135133981704712
1740157888807442718,-3.025531768798828,-0.08036141842603683,1.6461875438690186,-0.7340865731239319,-0.2959624230861664,0.8035624027252197
1740157888827442718,-3.0288453102111816,-0.07949855923652649,1.6468209028244019,-0.725020706653595,-0.29339781403541565,0.7947741746902466
1740157888847442718,-3.0315449237823486,-0.0788402259349823,1.6472901105880737,-0.7183172106742859,-0.2914443612098694,0.7883321046829224
1740157888867442718,-3.033677339553833,-0.0783800259232521,1.6475716829299927,-0.7140374183654785,-0.29017403721809387,0.784196674823761
1740157888887442718,-3.0355794429779053,-0.07802210003137589,1.6477750539779663,-0.7109694480895996,-0.289191335439682,0.7812250256538391
1740157888907442718,-3.0375964641571045,-0.07763221114873886,1.6480252742767334,-0.7072418928146362,-0.28805282711982727,0.7774320840835571
1740157888927442718,-3.040127754211426,-0.07710810005664825,1.6483927965164185,-0.7012593746185303,-0.28641098737716675,0.7714439630508423
1740157888947442718,-3.0433106422424316,-0.07641781121492386,1.6488933563232422,-0.6924082636833191,-0.2841459810733795,0.7627264261245728
1740157888967442718,-3.0468311309814453,-0.0756060779094696,1.6495110988616943,-0.6815323829650879,-0.2814854681491852,0.7520992755889893
1740157888987442718,-3.0502748489379883,-0.07479435205459595,1.6500976085662842,-0.670579731464386,-0.27884894609451294,0.7413949966430664
1740157889007442718,-3.053335189819336,-0.07411044836044312,1.6505746841430664,-0.6614218950271606,-0.2766558527946472,0.7324267029762268
1740157889027442718,-3.055804967880249,-0.07359272986650467,1.650895357131958,-0.6549637913703918,-0.2750619351863861,0.7261692881584167
1740157889047442718,-3.0579679012298584,-0.07319644838571548,1.6511220932006836,-0.6505459547042847,-0.2738874852657318,0.7218784689903259
1740157889067442718,-3.060169219970703,-0.07282573729753494,1.651333212852478,-0.6462047696113586,-0.27276095747947693,0.7175483107566833
1740157889087442718,-3.0627384185791016,-0.0723719373345375,1.6516069173812866,-0.6398694515228271,-0.27125096321105957,0.7112316489219666
1740157889107442718,-3.065936803817749,-0.07176473736763,1.6519979238510132,-0.6304661631584167,-0.26916569471359253,0.7018777132034302
1740157889127442718,-3.069603204727173,-0.07103609293699265,1.6524906158447266,-0.618347704410553,-0.26663702726364136,0.6899248957633972
1740157889147442718,-3.073307752609253,-0.0702882781624794,1.65298330783844,-0.605339527130127,-0.2640244662761688,0.6772259473800659
1740157889167442718,-3.076720714569092,-0.06961715966463089,1.653397798538208,-0.5938193202018738,-0.26172348856925964,0.666035532951355
1740157889187442718,-3.0795509815216064,-0.06909305602312088,1.653702735900879,-0.5851523280143738,-0.2599857747554779,0.6576717495918274
1740157889207442718,-3.0819056034088135,-0.06869038194417953,1.653882622718811,-0.5792005062103271,-0.2587394118309021,0.6518675088882446
1740157889227442718,-3.0842065811157227,-0.0683516263961792,1.6540312767028809,-0.5741230249404907,-0.257660835981369,0.6467885971069336
1740157889247442718,-3.086745262145996,-0.06796174496412277,1.654234528541565,-0.5674042105674744,-0.2563425898551941,0.6400846838951111
1740157889267442718,-3.089905261993408,-0.06745680421590805,1.6545239686965942,-0.5574026107788086,-0.25450900197029114,0.6301313042640686
1740157889287442718,-3.0938782691955566,-0.06681125611066818,1.654883623123169,-0.5437348484992981,-0.2521480917930603,0.6165643930435181
1740157889307442718,-3.0985493659973145,-0.06606344133615494,1.6552824974060059,-0.5269837975502014,-0.24939173460006714,0.5999566912651062
1740157889327442718,-3.1037724018096924,-0.06525170803070068,1.6557047367095947,-0.508269190788269,-0.24644361436367035,0.5815311670303345
1740157889347442718,-3.109325408935547,-0.06443358957767487,1.6560958623886108,-0.4885115325450897,-0.2434116005897522,0.5619952082633972
1740157889367442718,-3.114955186843872,-0.0636410266160965,1.6564555168151855,-0.46817097067832947,-0.2404634803533554,0.5419781804084778
1740157889387442718,-3.120546579360962,-0.06289321184158325,1.6567996740341187,-0.44755426049232483,-0.23763519525527954,0.5217286944389343
1740157889407442718,-3.1258695125579834,-0.062196530401706696,1.6570967435836792,-0.4270142614841461,-0.23496271669864655,0.5014952421188354
1740157889427442718,-3.1306326389312744,-0.061595723032951355,1.6573314666748047,-0.40782415866851807,-0.2325778603553772,0.4825599491596222
1740157889447442718,-3.1346592903137207,-0.061109960079193115,1.6575112342834473,-0.3917940557003021,-0.23063641786575317,0.46685630083084106
1740157889467442718,-3.1376352310180664,-0.06075842306017876,1.657644271850586,-0.3801204562187195,-0.22927021980285645,0.45541709661483765
1740157889487442718,-3.1396138668060303,-0.06054750084877014,1.6577067375183105,-0.37315618991851807,-0.22844329476356506,0.4486074149608612
1740157889507442718,-3.1408333778381348,-0.06043245270848274,1.6577380895614624,-0.3698427975177765,-0.22802385687828064,0.4453752934932709
1740157889547442718,-3.1416618824005127,-0.06034297123551369,1.6577537059783936,-0.36807870864868164,-0.2278081327676773,0.443519651889801
1740157901947442718,-3.140181541442871,-0.06036853790283203,1.6577537059783936,-0.3713921010494232,-0.22789202630519867,0.44622159004211426
1740157901967442718,-3.1383790969848633,-0.06053471937775612,1.6577458381652832,-0.37774279713630676,-0.22847925126552582,0.45267173647880554
1740157901987442718,-3.1356563568115234,-0.06086068972945213,1.6577224731445312,-0.3882812261581421,-0.22982148826122284,0.4632868766784668
1740157902007442718,-3.1320362091064453,-0.06134006008505821,1.6576520204544067,-0.4029460847377777,-0.23166705667972565,0.4778995215892792
1740157902027442718,-3.127633571624756,-0.06192169338464737,1.6574252843856812,-0.42080163955688477,-0.23396803438663483,0.4954942762851715
1740157902047442718,-3.1226022243499756,-0.06258002668619156,1.6571046113967896,-0.4404059052467346,-0.23658059537410736,0.5149235725402832
1740157902067442718,-3.1171717643737793,-0.06330227851867676,1.6567527055740356,-0.46070048213005066,-0.23936092853546143,0.5349439382553101
1740157902087442718,-3.1115190982818604,-0.06409483402967453,1.6563695669174194,-0.4811024069786072,-0.24227309226989746,0.5551151037216187
1740157902107442718,-3.1057820320129395,-0.06493852287530899,1.6559628248214722,-0.5013049244880676,-0.2453290820121765,0.5750724077224731
1740157902127442718,-3.1001217365264893,-0.0658077746629715,1.6555171012878418,-0.5210626125335693,-0.2485048919916153,0.5944329500198364
1740157902147442718,-3.0948524475097656,-0.06663868576288223,1.65504789352417,-0.5396544933319092,-0.25156086683273315,0.6126836538314819
1740157902167442718,-3.0902581214904785,-0.06739289313554764,1.6546021699905396,-0.5558226108551025,-0.2543412148952484,0.6285431385040283
1740157902187442718,-3.0865306854248047,-0.06802565604448318,1.6542580127716064,-0.5683859586715698,-0.25655829906463623,0.6408089399337769
1740157902207442718,-3.08383846282959,-0.06848585605621338,1.6540077924728394,-0.5768381357192993,-0.2580682933330536,0.6490431427955627
1740157902227442718,-3.082066774368286,-0.06875430047512054,1.653859257698059,-0.5814861059188843,-0.2589910924434662,0.6535882353782654
1740157902247442718,-3.0810389518737793,-0.06889491528272629,1.6537810564041138,-0.5835416913032532,-0.2594105303287506,0.6556698679924011
1740157903427442718,-3.080739736557007,-0.06974499672651291,1.6556187868118286,-0.5797680616378784,-0.26167556643486023,0.6523457169532776
1740157903447442718,-3.0809853076934814,-0.07047363370656967,1.6579804420471191,-0.5729725360870361,-0.2641323208808899,0.6451060771942139
1740157903467442718,-3.0812690258026123,-0.07123423367738724,1.6607097387313843,-0.5650265216827393,-0.26700854301452637,0.6368225812911987
1740157903487442718,-3.081698417663574,-0.07236554473638535,1.6648154258728027,-0.553107500076294,-0.27138277888298035,0.6245015859603882
1740157903507442718,-3.082097291946411,-0.07347129285335541,1.6686317920684814,-0.5423389077186584,-0.2755173444747925,0.6133742332458496
1740157903527442718,-3.08258056640625,-0.0748518705368042,1.673105001449585,-0.5301284193992615,-0.2803589701652527,0.6007370948791504
1740157903547442718,-3.0830790996551514,-0.07631554454565048,1.6777188777923584,-0.5180560350418091,-0.2853443920612335,0.5882888436317444
1740157903567442718,-3.083585262298584,-0.07783674448728561,1.682356357574463,-0.5063363909721375,-0.2904376983642578,0.57610684633255
1740157903587442718,-3.084099292755127,-0.079415462911129,1.6869312524795532,-0.4949849545955658,-0.29561489820480347,0.5643450617790222
1740157903607442718,-3.0846054553985596,-0.08104532212018967,1.6914982795715332,-0.4840169847011566,-0.3007800877094269,0.5530437231063843
1740157903627442718,-3.0851192474365234,-0.08271991461515427,1.6960262060165405,-0.47341716289520264,-0.30598124861717224,0.542048454284668
1740157903647442718,-3.0856332778930664,-0.08443925529718399,1.7004759311676025,-0.46318551898002625,-0.3112542927265167,0.5314735174179077
1740157903667442718,-3.0861318111419678,-0.08618415892124176,1.704925775527954,-0.4532913565635681,-0.3166232407093048,0.5212035775184631
1740157903687442718,-3.0866379737854004,-0.08796101808547974,1.709328532218933,-0.44373464584350586,-0.321920245885849,0.5112417340278625
1740157903707442718,-3.0871365070343018,-0.08978261798620224,1.7136532068252563,-0.4344847500324249,-0.32730117440223694,0.501642644405365
1740157903727442718,-3.0876426696777344,-0.09163618087768555,1.7179933786392212,-0.4255569577217102,-0.3327060639858246,0.4923115074634552
1740157903747442718,-3.0881567001342773,-0.09352809190750122,1.7222710847854614,-0.4168899655342102,-0.33813491463661194,0.48319077491760254
1740157903767442718,-3.08866286277771,-0.09547112882137299,1.7264940738677979,-0.4084990918636322,-0.34355178475379944,0.47443461418151855
1740157903787442718,-3.0891690254211426,-0.09745252132415771,1.7307014465332031,-0.40039968490600586,-0.3490045964717865,0.4659653604030609
1740157903807442718,-3.0896828174591064,-0.09947865456342697,1.734853982925415,-0.39251503348350525,-0.35457727313041687,0.45772382616996765
1740157903827442718,-3.0901968479156494,-0.10153675079345703,1.7389518022537231,-0.384891152381897,-0.36010199785232544,0.4497133493423462
1740157903847442718,-3.090703010559082,-0.1036267951130867,1.7430496215820312,-0.37751269340515137,-0.3656746745109558,0.4419703185558319
1740157903867442718,-3.0912015438079834,-0.1057615876197815,1.747100591659546,-0.3703489899635315,-0.37125930190086365,0.4344763457775116
1740157903887442718,-3.091707706451416,-0.10794112086296082,1.7510888576507568,-0.3633847236633301,-0.37687990069389343,0.427173376083374
1740157903907442718,-3.0922138690948486,-0.11016538739204407,1.7550537586212158,-0.35661986470222473,-0.3824525773525238,0.4200247824192047
1740157903927442718,-3.09271240234375,-0.11242800951004028,1.7590030431747437,-0.3500851094722748,-0.3880492150783539,0.41314420104026794
1740157903947442718,-3.0932188034057617,-0.1147225946187973,1.7628427743911743,-0.34371909499168396,-0.3937417268753052,0.4064725637435913
1740157903967442718,-3.0936942100524902,-0.11692769080400467,1.7665183544158936,-0.3376598656177521,-0.39924249053001404,0.40009239315986633
1740157903987442718,-3.0941238403320312,-0.11888990551233292,1.7698420286178589,-0.33221423625946045,-0.4042758643627167,0.39433518052101135
1740157904007442718,-3.094484329223633,-0.12056449800729752,1.7725399732589722,-0.3277963697910309,-0.40844637155532837,0.38964980840682983
1740157904027442718,-3.094752788543701,-0.12185560166835785,1.7745498418807983,-0.3246363699436188,-0.41152632236480713,0.38629016280174255
1740157904047442718,-3.094944477081299,-0.12273763865232468,1.7758870124816895,-0.32271888852119446,-0.41341981291770935,0.38433483242988586
1740157904267442718,-3.095120906829834,-0.12372833490371704,1.777279019355774,-0.32121559977531433,-0.41512158513069153,0.38257506489753723
1740157904327442718,-3.0953893661499023,-0.12522396445274353,1.7793123722076416,-0.3185771405696869,-0.4180457293987274,0.3796595335006714
1740157904347442718,-3.0956578254699707,-0.12646393477916718,1.7811501026153564,-0.3159080147743225,-0.42090997099876404,0.376783549785614
1740157904367442718,-3.095987558364868,-0.12812574207782745,1.7835822105407715,-0.3121957778930664,-0.42485275864601135,0.37285056710243225
1740157904387442718,-3.0963940620422363,-0.13015827536582947,1.7864913940429688,-0.30773189663887024,-0.42969438433647156,0.3680942952632904
1740157904407442718,-3.0968313217163086,-0.13250398635864258,1.78975248336792,-0.30291521549224854,-0.43508729338645935,0.36296263337135315
1740157904427442718,-3.0973143577575684,-0.13505423069000244,1.793201208114624,-0.2979757785797119,-0.44068393111228943,0.35763517022132874
1740157904447442718,-3.097851276397705,-0.13795600831508636,1.7970644235610962,-0.29259151220321655,-0.44699960947036743,0.35194817185401917
1740157904467442718,-3.098357677459717,-0.14066603779792786,1.800552248954773,-0.2878054976463318,-0.45283594727516174,0.3468460142612457
1740157904487442718,-3.098856210708618,-0.14342720806598663,1.8040167093276978,-0.28314217925071716,-0.458612322807312,0.3418792486190796
1740157904507442718,-3.099346876144409,-0.14621393382549286,1.8074889183044434,-0.27860161662101746,-0.46442466974258423,0.3370460271835327
1740157904527442718,-3.0998454093933105,-0.14902624487876892,1.8108829259872437,-0.2741684019565582,-0.4702969491481781,0.33228829503059387
1740157904547442718,-3.1003057956695557,-0.1516084372997284,1.8138859272003174,-0.27025675773620605,-0.4756179451942444,0.3280976414680481
1740157904567442718,-3.100857973098755,-0.1548234075307846,1.8175301551818848,-0.2656087875366211,-0.48206546902656555,0.3230983018875122
1740157904587442718,-3.1013104915618896,-0.15746952593326569,1.8205252885818481,-0.26191189885139465,-0.48736247420310974,0.31911906599998474
1740157904607442718,-3.101809024810791,-0.16044160723686218,1.8237550258636475,-0.2578928768634796,-0.49329468607902527,0.3148011565208435
1740157904627442718,-3.1023075580596924,-0.16347761452198029,1.826906681060791,-0.25398120284080505,-0.49914297461509705,0.3105999529361725
1740157904647442718,-3.1028060913085938,-0.16653919219970703,1.830058217048645,-0.2501462697982788,-0.5050272345542908,0.3064747452735901
1740157904667442718,-3.103304624557495,-0.16965827345848083,1.8332332372665405,-0.2463880032300949,-0.5110073685646057,0.3024435043334961
1740157904687442718,-3.1037955284118652,-0.1728157252073288,1.8363144397735596,-0.24273712933063507,-0.5169395804405212,0.2985090911388397
1740157904707442718,-3.1042940616607666,-0.17597955465316772,1.8393409252166748,-0.23916295170783997,-0.522871732711792,0.29459384083747864
1740157904727442718,-3.104792594909668,-0.1792009174823761,1.842320442199707,-0.2356654852628708,-0.5288398861885071,0.29081210494041443
1740157904747442718,-3.105283498764038,-0.18246062099933624,1.8453234434127808,-0.23226004838943481,-0.5347960591316223,0.2871072590351105
1740157904767442718,-3.105774402618408,-0.1857650727033615,1.8482794761657715,-0.22893130779266357,-0.5407162308692932,0.28353744745254517
1740157904787442718,-3.1062653064727783,-0.1891142725944519,1.8511418104171753,-0.2256639301776886,-0.5466604232788086,0.2799670696258545
1740157904807442718,-3.1067562103271484,-0.19248902797698975,1.8539491891860962,-0.22248858213424683,-0.5527004599571228,0.2765098810195923
1740157904827442718,-3.1072468757629395,-0.195927694439888,1.856764554977417,-0.21935926377773285,-0.5586686134338379,0.27311164140701294
1740157904847442718,-3.107745409011841,-0.1994047313928604,1.8595798015594482,-0.2163066416978836,-0.564636766910553,0.26977092027664185
1740157904867442718,-3.108236312866211,-0.20288175344467163,1.8623013496398926,-0.21331538259983063,-0.5706648230552673,0.2665056586265564
1740157904887442718,-3.1087348461151123,-0.20640350878238678,1.8649524450302124,-0.21040081977844238,-0.5766090154647827,0.2632996439933777
1740157904907442718,-3.1092333793640137,-0.2099764049053192,1.8675800561904907,-0.2075476050376892,-0.5825771689414978,0.26013150811195374
1740157904927442718,-3.1097166538238525,-0.21359404921531677,1.870231032371521,-0.20477110147476196,-0.5886411666870117,0.25711485743522644
1740157904947442718,-3.11019229888916,-0.21724364161491394,1.8728117942810059,-0.20204061269760132,-0.5946692228317261,0.25409889221191406
1740157904967442718,-3.1107213497161865,-0.22130230069160461,1.8755801916122437,-0.19909538328647614,-0.6012605428695679,0.25084158778190613
1740157904987442718,-3.11116623878479,-0.22468984127044678,1.877808928489685,-0.1967330425977707,-0.6066774129867554,0.24824051558971405
1740157905007442718,-3.111649513244629,-0.22845448553562164,1.880272388458252,-0.19414061307907104,-0.6127175092697144,0.24545443058013916
1740157905027442718,-3.1121327877044678,-0.232238307595253,1.8826810121536255,-0.19162489473819733,-0.6186856031417847,0.2426505982875824
1740157905047442718,-3.112623691558838,-0.23606686294078827,1.8850661516189575,-0.18915517628192902,-0.6246657371520996,0.23992323875427246
1740157905067442718,-3.113114356994629,-0.23997212946414948,1.887388825416565,-0.18671615421772003,-0.6307417750358582,0.2372322976589203
1740157905087442718,-3.1136128902435303,-0.2438901662826538,1.8896489143371582,-0.1843538135290146,-0.636733889579773,0.2345813810825348
1740157905107442718,-3.114119291305542,-0.24782738089561462,1.89188551902771,-0.18203750252723694,-0.6427499651908875,0.23200669884681702
1740157905127442718,-3.114610195159912,-0.25184768438339233,1.8940986394882202,-0.17976722121238708,-0.6488139629364014,0.2294694036245346
1740157905147442718,-3.1151087284088135,-0.2558871805667877,1.8963117599487305,-0.1775122731924057,-0.654818058013916,0.22697164118289948
1740157905167442718,-3.1155993938446045,-0.2599330544471741,1.8984310626983643,-0.1753186732530594,-0.6608221530914307,0.22456976771354675
1740157905187442718,-3.1160826683044434,-0.2640172839164734,1.9005112648010254,-0.1731557548046112,-0.6668981909751892,0.22216643393039703
1740157905207442718,-3.1165735721588135,-0.2681846022605896,1.9025367498397827,-0.17103886604309082,-0.6729502081871033,0.21982114017009735
1740157905227442718,-3.1170568466186523,-0.2723518908023834,1.9045308828353882,-0.16896799206733704,-0.6789543032646179,0.21751512587070465
1740157905247442718,-3.1175477504730225,-0.27656397223472595,1.9064937829971313,-0.16691245138645172,-0.6849943399429321,0.2152659296989441
1740157905267442718,-3.1180386543273926,-0.28083354234695435,1.9084488153457642,-0.16491828858852386,-0.6910343766212463,0.21307425200939178
1740157905287442718,-3.1185293197631836,-0.2851095199584961,1.9103569984436035,-0.16295479238033295,-0.6970025300979614,0.2108648419380188
1740157905307442718,-3.1190125942230225,-0.28940466046333313,1.9121869802474976,-0.16103731095790863,-0.7029826641082764,0.20871271193027496
1740157905327442718,-3.1195034980773926,-0.2937892973423004,1.9139699935913086,-0.15915051102638245,-0.7090586423873901,0.20663537085056305
1740157905347442718,-3.1199944019317627,-0.29818031191825867,1.9156982898712158,-0.15727905929088593,-0.7150507569313049,0.20454052090644836
1740157905367442718,-3.120469808578491,-0.3026096820831299,1.9173952341079712,-0.155453622341156,-0.7210548520088196,0.20250298082828522
1740157905387442718,-3.12095308303833,-0.30708378553390503,1.919076681137085,-0.15365886688232422,-0.7270829677581787,0.20050327479839325
1740157905407442718,-3.1214516162872314,-0.3115706741809845,1.9207267761230469,-0.15191012620925903,-0.733051061630249,0.19850479066371918
1740157905427442718,-3.1219348907470703,-0.31607675552368164,1.922345519065857,-0.1501767337322235,-0.7390072345733643,0.19658324122428894
1740157905447442718,-3.1224026679992676,-0.3206658959388733,1.9239017963409424,-0.14847400784492493,-0.7450352907180786,0.1946602612733841
1740157905467442718,-3.1228859424591064,-0.3252614736557007,1.9253876209259033,-0.146786630153656,-0.7510634064674377,0.1927947849035263
1740157905487442718,-3.1233692169189453,-0.32989534735679626,1.926842212677002,-0.14512993395328522,-0.7570195198059082,0.190949946641922
1740157905507442718,-3.123852252960205,-0.33457401394844055,1.928257703781128,-0.14351925253868103,-0.7629996538162231,0.18916212022304535
1740157905527442718,-3.124343156814575,-0.3392462432384491,1.9296183586120605,-0.14193925261497498,-0.7689917683601379,0.18739326298236847
1740157905547442718,-3.124818801879883,-0.34389933943748474,1.930924415588379,-0.1403745859861374,-0.7748640775680542,0.18568430840969086
1740157905567442718,-3.1252636909484863,-0.3483734428882599,1.9320974349975586,-0.1389019638299942,-0.7805086374282837,0.18401825428009033
1740157905587442718,-3.125654697418213,-0.352323442697525,1.9331063032150269,-0.1376134306192398,-0.7856019139289856,0.18257415294647217
1740157905607442718,-3.125976800918579,-0.3555575907230377,1.9339430332183838,-0.13655497133731842,-0.7896406054496765,0.1813812404870987
1740157905627442718,-3.1262147426605225,-0.35786494612693787,1.934560775756836,-0.13584934175014496,-0.7924329042434692,0.18065428733825684
1740157905667442718,-3.1264448165893555,-0.3600764274597168,1.9352177381515503,-0.13525108993053436,-0.7948417663574219,0.17999252676963806
1740157905967442718,-3.126575231552124,-0.3617510199546814,1.9356634616851807,-0.13488294184207916,-0.7966513633728027,0.17945778369903564
1740157905987442718,-3.1267361640930176,-0.3632914125919342,1.9360700845718384,-0.1344534158706665,-0.798425018787384,0.1789621114730835
1740157906007442718,-3.126973867416382,-0.3656882345676422,1.9366332292556763,-0.13374778628349304,-0.8013851642608643,0.17819344997406006
1740157906027442718,-3.1273038387298584,-0.3689735233783722,1.937337040901184,-0.1327507048845291,-0.8054957389831543,0.177094966173172
1740157906047442718,-3.127694845199585,-0.37301939725875854,1.9381425380706787,-0.1315695345401764,-0.8104092478752136,0.17575034499168396
1740157906067442718,-3.128124475479126,-0.377544641494751,1.9390497207641602,-0.13026565313339233,-0.815838098526001,0.17431871592998505
1740157906087442718,-3.1285922527313232,-0.38237667083740234,1.9400193691253662,-0.12893109023571014,-0.8215785622596741,0.17280414700508118
